Moyenne de B,Moyenne de G,Moyenne de R
60.06812609457093,73.98388791593695,79.24133099824869
143.89450387310956,171.16506824050165,196.00903725562523
68.21844985481349,80.19186955550592,88.31963368327004
102.21006796941376,116.56393372982158,122.12022090059473
90.00177619893428,108.8595026642984,109.8202486678508
81.36439393939393,81.30176767676768,83.52234848484848
133.28762949421085,144.49329677026205,151.7318708104814
168.19702689948087,186.3957055214724,199.74846625766872
109.3639942734431,132.69452397995704,151.2219040801718
110.3133263743911,111.79418928322895,113.89213639526793
97.07466288147623,113.92845990063876,128.06089425124202
147.3813387423935,154.82606490872212,162.1495943204868
88.64959886739028,110.66163284568192,124.95044832468146
97.41137063190295,115.78218359587181,116.86329893173999
62.45914691943128,70.47203791469194,73.57895734597156
74.80725581395349,78.9693023255814,81.30083720930233
87.78939469734867,93.2963148240787,98.22527930631982
56.37225844694724,61.76486860304288,63.48468682078641
87.66423357664233,119.86629873598007,128.30763752893003
89.03977562468128,104.90515043345232,108.54275029746728
52.36715074657394,56.33790141133156,57.9689097975046
128.0101413644745,141.29732636754764,145.8560233558697
97.35900587191043,112.84514543219991,121.28089580772907
79.47309564530983,85.139586896461,89.82291803710038
59.88440774849158,73.83724992060972,76.85693871070181
77.03946771510661,89.04082867079994,96.10161802510207
81.45449966420416,96.78676964405642,97.84586971121558
110.27211362677542,128.39825622275347,131.60090001406272
139.22260391618002,178.32308485056683,203.92992098935073
93.45400159532039,110.28237170965168,123.05370911991491
79.27458158995816,101.17625523012552,120.20746164574616
115.92531468531469,140.25832167832166,154.51020979020979
146.00270956816257,161.22438611346317,174.62540220152414
67.83744986278235,77.89529237914292,86.42347477306312
110.42153846153846,135.67815384615383,152.26676923076923
117.80347019412473,138.94794708812918,154.28311286720495
64.3856186717007,75.48326754762313,78.19787197528746
147.0879400987733,163.14067229568266,174.82985502628645
114.76845459373341,139.49318463444857,149.8762612851832
96.0024132170039,101.82643400779655,106.05995916094301
50.84434512242518,58.45569374271279,58.750874465604355
74.0752317309765,79.82086656607028,83.16382841129554
70.24101515925737,77.78249020609776,95.21580650655766
150.70521301931728,159.24980153479757,165.51402487430536
79.13900955690704,82.07066319142774,84.96206197509412
70.15138352638353,78.28861003861005,82.24050836550836
146.0155847501288,155.14477073673365,178.11179804224628
81.50149253731344,83.45850746268657,86.19721393034825
78.93074141048825,90.78716094032549,97.37739602169982
58.66389610389611,59.564502164502166,60.93645021645022
67.79482200647249,77.4042071197411,87.25857605177994
110.78806410797132,120.11619569801772,126.28089413749473
73.20186915887851,78.7170093457944,78.99158878504673
51.5167602826599,55.40768255118681,56.10762819351332
98.65341777680716,134.2271238261629,144.6787508189561
157.2947284345048,165.91427050053247,171.64217252396165
67.19817227957353,82.64697918429515,95.37975968861059
83.07916230366492,105.46869109947644,123.67853403141362
62.93542944785276,71.7558282208589,76.20521472392637
54.34374530710317,62.30875506832858,63.25304099714672
74.64323445753759,86.69524583502641,87.9746715427333
102.86211901306241,149.8178519593614,168.50290275761975
146.24440944881889,160.68960629921258,170.336062992126
61.575688548353696,76.73182853592877,83.68502795609857
94.58813288843754,110.35180618018279,114.21325982881184
111.55245832749685,130.6432273427651,143.50133071858804
53.00777561788392,55.75229103026937,58.652874201610665
95.58188863960841,116.93860901488884,123.64654293289823
83.12777321281841,93.8278553820871,96.73151191454396
56.01667129758266,58.54515143095304,61.22089469297027
118.22316538882804,147.9063526834611,169.19989047097482
138.95714496822816,165.57100635436677,176.8129156199202
53.23000226603218,56.49286199864038,59.09426693859053
63.12879581151832,70.43795811518325,71.10497382198953
59.497617787188986,72.78048350097053,83.12140462325746
104.59170013386881,113.5697074010327,120.28227194492254
78.56952887537994,101.90463525835867,118.24677051671732
140.30067966903073,156.298463356974,170.68646572104018
79.82887238818857,98.00725263339665,100.67104127093766
58.785182119205295,69.01345198675497,74.48737582781457
51.635248041775455,54.01031331592689,55.57180156657964
85.60247933884297,94.94462809917356,111.49710743801653
113.55938242280286,144.4018705463183,153.46110451306413
83.3349173553719,90.86363636363636,93.87913223140495
90.4310447761194,110.74228855721393,112.68656716417911
130.03612629022464,137.71265938069217,143.52428658166363
164.1595509440381,188.77445143731927,202.83483585643816
83.84023216740492,93.05758362608829,99.26256300595692
80.10240671943143,90.94459699563883,98.84089807785494
88.35124803238138,96.73802563525973,101.9473802563526
69.73784270562338,73.81608965379228,76.33400040024014
148.02182190978326,161.89367311072056,172.68160515524312
146.93273800950598,156.87959095491863,165.7024341062941
122.51915340213398,137.29438516704565,147.30855343711738
104.34359744648893,114.47897108524221,120.04262110401802
99.53010752688172,120.42383512544802,124.0578853046595
92.64269218079842,99.63180468492247,103.82695480039591
76.2162599235519,92.30770361658335,97.45207291972949
84.41999209798499,97.20011853022521,95.86191228763334
108.42749115745822,126.97902183193072,140.01988047322845
137.68831980012493,146.99958359358735,155.76764522173642
144.33451492537313,174.10298507462687,194.4625
93.2123682640684,106.6812487572082,116.18791012129648
109.26176808266361,126.09781859931114,136.48013777267508
109.89269713261649,119.94959677419355,124.79861111111111
111.92960184650894,122.79361415656857,128.59107520677054
66.13575042158516,72.84991568296796,76.60961214165262
98.67260471834376,115.65414861177982,125.40860215053763
63.9678779361574,71.77795623368802,71.10821120256976
83.55299444330109,100.1578514097551,104.48322700144062
99.52483532134592,116.72494213993235,126.1701976143849
93.88054488298987,118.88997555012224,145.6039119804401
112.89994363021421,148.02015219842164,174.8128523111612
61.21759014951627,69.29516270888303,72.30307827616535
91.40299906279287,116.83973758200563,138.63261480787253
58.694614640438566,60.21880038697194,62.664301838116735
82.60231073274552,84.86013986013987,86.61553663727577
111.63768879522304,153.72655426765016,167.85827186512117
60.462703521393415,71.39719803104884,81.18061340401363
89.37702486881132,91.43759981747661,94.1716860597764
151.47253690353588,158.09594919327154,164.70940611053896
75.61343012704174,92.34565253258538,94.26464279821812
100.29373902867174,112.22586307782329,120.85761653988688
135.73117033603708,144.56289429638213,151.28608214239733
126.51956291857596,126.89760310186817,129.29256256609094
159.29481589147287,179.359375,193.67514534883722
58.49262422360248,66.3907867494824,68.5455486542443
67.22790697674418,73.51209302325582,78.14418604651163
61.606055271959164,63.48600598486182,64.1462770638972
115.05178309721543,130.55300439667806,134.3693209574988
97.4560975609756,101.1623475609756,110.86814024390245
97.27363917982004,115.61734769139991,141.9678418645818
111.43501931858096,114.71759747102213,122.44590797330524
85.28921933085502,89.06635687732341,94.14758364312267
61.27369477911647,70.95722891566265,80.73493975903614
70.1352131147541,77.84852459016393,83.17114754098361
53.57028191072827,60.44812059514487,66.73981989036805
108.85877209655959,123.09085725147311,132.39916365709942
72.63173123292076,78.2824304774152,80.75727375020094
129.90611608881963,153.7275029216985,173.75107128944293
100.70118036860633,119.4657278939739,143.96728101056118
132.15738703672363,137.47351497715349,156.72093416821798
92.36860146252285,95.94606946983546,97.0900365630713
81.33610198956924,84.65868263473054,87.30809349043848
59.453792584227365,60.83549783549783,62.67080745341615
51.93911719939117,58.073059360730596,62.01560121765601
75.60014641288433,78.67276720351391,80.38491947291362
111.64664067874341,133.3721623480853,136.76198119697318
177.89662280006343,191.61614079594102,201.59013794196923
55.59571759259259,56.05891203703704,56.813541666666666
145.4695404346277,161.4200213751336,171.96775917349484
107.32182218956649,110.91711976487876,113.95268185157973
114.6134126802472,130.73105973907073,136.20256351567863
146.78521569973682,165.1779379791738,178.06991646641492
152.21988037596125,163.9347764169752,172.93904870407292
59.98861911987861,62.02731411229135,65.50037936267071
51.74717460317461,56.591365079365076,58.98095238095238
50.82881872094887,55.37025164289149,58.35165891969867
129.95642641819677,140.69662921348313,148.0005480953686
129.6685364609893,153.69352371239162,182.31157572667007
94.56255259467041,115.78737727910239,131.9444600280505
72.34421686746988,82.40939759036145,86.7033734939759
68.01706435285611,73.57396963123644,78.00809833694866
189.21897422269467,199.40287005049163,212.49800690938082
99.92272994704844,122.93194744067465,127.22435771719945
68.30711837063924,77.72635612018553,84.69388989715668
57.4343646740763,56.622409131871436,56.48813457494743
133.49786050492085,141.5887890457852,149.1951219512195
58.61671673440537,60.64004241031984,63.56494080226189
61.840320055661856,68.21412419551227,72.3788484953905
167.06735620585266,171.5587790110999,178.28153380423814
99.82602362841884,108.47726169283055,113.33888978799159
124.91438876233865,137.4301442672741,146.3513667425968
98.7940617987226,99.8479199033316,103.69411358536165
64.31660499537465,66.48080481036078,67.9604532839963
53.446628407460544,56.83845050215208,58.756958393113344
73.40994152046784,78.36861598440545,78.52748538011696
102.42692307692307,123.53669871794872,120.39150641025641
100.66557880591284,114.72912267229795,118.67844115953157
99.88469917881683,119.64806435394671,148.98022456845987
67.7351164797239,112.76121656600517,131.02523727351164
108.51274232193423,121.67218470921368,130.50206926595513
73.84105582985188,79.44625902012913,87.34466388150399
76.51829817919597,83.05426356589147,85.5871642329187
89.37730388423458,89.9986290936786,92.5020563594821
53.90201879568395,59.12617473024713,64.35694396101636
81.82176624421646,106.50412391872862,124.44699255682961
99.51382530672038,104.57626808276872,110.01446621497894
74.8089722675367,82.81549755301795,87.41337683523655
152.20039748261013,151.56608148393508,153.1659489897317
62.41812184710904,66.44062863795111,70.38397361272798
58.22631946871723,57.32139112198532,57.92520097867878
77.82270441915851,80.53307753373909,82.24053982535062
56.4982514824388,55.583548730424205,55.72343013532006
104.24770066889631,128.0060618729097,134.718122909699
116.81445883827831,132.30568324279147,139.14584203928123
123.3165786091675,150.48350706839926,176.8516350135656
121.9557938791525,143.45448600575463,160.5477373790217
85.73700305810398,87.45683368619149,89.0828040461068
173.81750810560445,186.834800061757,202.87540528022234
145.3914356787491,144.81574271499645,147.91702203269367
120.08944099378883,126.99668737060041,140.43333333333334
128.3434245243716,143.3521733092626,153.4074434106374
79.41537927443152,90.85245617080368,99.29925360180525
67.48342425514058,69.55937893411667,72.94313890054553
128.840213387527,144.1032643210974,165.10161310809093
181.20564577325845,200.4586431932008,215.45818788890574
102.58349328214972,111.3358925143954,117.87523992322457
81.52936188255246,83.874708501166,86.82213271146915
52.6150019636078,54.19046995680063,55.95902605053018
90.34021263289556,112.64915572232646,126.67667292057536
68.29363150218765,71.45486955112624,78.57316480311133
100.47537151444314,103.82668225079313,108.27717482050426
63.329984211281754,64.25520310033012,65.65465767188172
62.12368839427663,75.1737678855326,75.7181240063593
123.01754673663497,133.7140045916694,144.26221712036732
80.0953222954509,85.71628355569844,89.89455071531908
87.50810989738497,96.79510095994704,103.26216484607745
103.44989511053735,111.76488623527513,118.93916411166694
117.67204385277995,122.67768206734534,127.33876272513704
112.67495819397993,116.81103678929766,121.93561872909699
141.45561139028476,155.81825795644892,168.23283082077052
110.3343937787204,126.47384234711912,139.24779073877696
71.32479964381122,86.42764915405165,101.99599287622439
132.5443269908386,142.6982381959126,150.11571529245947
108.42807262569832,125.86336126629423,128.7709497206704
103.32822665267577,119.24176285414481,134.28709338929696
87.9284309870232,96.00117970900511,97.9431773495871
79.91706775268419,94.21269900037024,95.78822658274713
65.99210006583279,67.2238314680711,69.94930875576037
98.92694983522519,101.63218601244965,105.26931526913219
89.25346260387812,101.202216066482,110.10625247328848
58.84487061605149,59.808879548141334,61.67739393143307
106.36102597193096,113.1709953218261,119.79432166478465
50.13672356149921,54.71405947562907,58.85817349991202
54.14106175514626,61.601733477789814,68.62361863488624
98.76001629770474,104.36819231291594,108.99877767214451
106.413536121673,120.13688212927757,137.79269961977187
69.19798426066546,75.97114455336187,84.75534999309679
63.85386645017252,72.17718692916583,76.23645220215141
70.75786924939467,75.68876885826039,80.87018066679083
89.95257029253054,90.57512070434535,93.81794944618007
122.0988437676255,126.99280879864637,132.1590524534687
98.1312839673913,108.3491847826087,114.05910326086956
152.82990538872892,168.17667626491155,180.4419991772933
121.99589015505325,135.9738464412479,148.66560807024098
103.49775280898876,111.30696629213483,116.42134831460675
77.34032511798637,80.06843209229156,82.63529103303618
65.54589123348774,73.63492880425459,75.82552753474009
75.13893176906453,88.63785118863846,91.90969435010805
135.87173344947735,152.37108013937282,164.67116724738676
100.19650810618208,121.72492428291466,142.4886869766613
58.94809818249953,70.90668915120854,82.95371931796889
116.35136333407227,129.02371979605408,140.18731988472624
137.6017247248383,140.87575173039826,145.5512311358221
121.65783392389463,131.30026190109382,139.2541981204745
135.9050079491256,148.69356120826708,158.27424483306837
72.0476000796654,81.30093606851224,90.33718382792273
69.75196721311475,81.49081967213115,91.45098360655737
64.33611164954449,70.76352006202752,76.73366931575887
87.06763925729443,90.79973474801061,95.11936339522546
78.52698863636364,92.75064566115702,101.6694214876033
79.81209912536443,90.58090379008746,99.0091836734694
110.76281583175113,121.26916897911494,130.03505184752447
71.27611940298507,75.90132669983416,79.7430901050304
58.63295128939828,69.63896848137536,71.9865329512894
81.02988554472233,92.45548961424332,100.39762611275964
52.043150684931504,53.03630136986301,53.358219178082194
52.037952755905515,53.59653543307087,56.38771653543307
57.50752916224815,69.36861081654295,80.65344644750796
